zip,sido,si,dong,ri,doseo,bunji,apt,address
501836,광주,동구,지산2동,,,343~344,,광주 동구 지산2동 343~344
501836,광주,동구,지산2동,,,341,,광주 동구 지산2동 341
501836,광주,동구,지산2동,,,250~269,,광주 동구 지산2동 250~269
501707,광주,동구,지산2동,,,,광주고등검찰청,광주 동구 지산2동 광주고등검찰청
501703,광주,동구,지산2동,,,,광주지방법원,광주 동구 지산2동 광주지방법원
501150,광주,동구,지산동,,,,,광주 동구 지산동
501011,광주,동구,충장로1가,,,,,광주 동구 충장로1가
501012,광주,동구,충장로2가,,,,,광주 동구 충장로2가
501012,광주,동구,충장로2가,,,,광주우체국,광주 동구 충장로2가 광주우체국
501013,광주,동구,충장로3가,,,,,광주 동구 충장로3가
501718,광주,동구,충장로3가,,,,이프유,광주 동구 충장로3가 이프유
501747,광주,동구,충장로3가,,,,충금지하상가,광주 동구 충장로3가 충금지하상가
501725,광주,동구,충장로4가,,,,밀리오레,광주 동구 충장로4가 밀리오레
501014,광주,동구,충장로4가,,,,,광주 동구 충장로4가
501015,광주,동구,충장로5가,,,,,광주 동구 충장로5가
501190,광주,동구,학동,,,,,광주 동구 학동
501844,광주,동구,학동,,,280~499,,광주 동구 학동 280~499
501843,광주,동구,학동,,,269~279,,광주 동구 학동 269~279
501842,광주,동구,학동,,,171~268,,광주 동구 학동 171~268
501841,광주,동구,학동,,,899~1007,,광주 동구 학동 899~1007
501841,광주,동구,학동,,,526~613,,광주 동구 학동 526~613
501841,광주,동구,학동,,,46~170,,광주 동구 학동 46~170
501840,광주,동구,학동,,,614~628,,광주 동구 학동 614~628
501840,광주,동구,학동,,,500~525,,광주 동구 학동 500~525
501840,광주,동구,학동,,,1~45,,광주 동구 학동 1~45
501849,광주,동구,학동,,,880~898,,광주 동구 학동 880~898
501848,광주,동구,학동,,,827~879,,광주 동구 학동 827~879
501847,광주,동구,학동,,,731~773,,광주 동구 학동 731~773
501846,광주,동구,학동,,,774~775,,광주 동구 학동 774~775
501846,광주,동구,학동,,,652~730,,광주 동구 학동 652~730
501845,광주,동구,학동,,,629~651,,광주 동구 학동 629~651
501844,광주,동구,학동,,,776~826,,광주 동구 학동 776~826
501757,광주,동구,학동,,,,전남대학교병원,광주 동구 학동 전남대학교병원
501746,광주,동구,학동,,,,전남대학교의과대학,광주 동구 학동 전남대학교의과대학
501745,광주,동구,학동,,,,병무청,광주 동구 학동 병무청
501716,광주,동구,학동,,,,학2마을아파트 (201~208동),광주 동구 학동 학2마을아파트 (201~208동)
501120,광주,동구,호남동,,,,,광주 동구 호남동
501728,광주,동구,호남동,,,,대원빌딩,광주 동구 호남동 대원빌딩
501110,광주,동구,황금동,,,,,광주 동구 황금동
501600,광주,동구,,,,,광주우체국사서함,광주 동구 광주우체국사서함 
500762,광주,북구,각화동,,,,각화금호타운아파트,광주 북구 각화동 각화금호타운아파트
500765,광주,북구,각화동,,,,주공아파트,광주 북구 각화동 주공아파트
500729,광주,북구,각화동,,,,글로벌아파트,광주 북구 각화동 글로벌아파트
500731,광주,북구,각화동,,,,화물터미널,광주 북구 각화동 화물터미널
500800,광주,북구,각화동,,,1~379,,광주 북구 각화동 1~379
500801,광주,북구,각화동,,,380~800,,광주 북구 각화동 380~800
500120,광주,북구,각화동,,,,,광주 북구 각화동
500400,광주,북구,금곡동,,,,,광주 북구 금곡동
500732,광주,북구,누문동,,,,남화빌딩,광주 북구 누문동 남화빌딩
500030,광주,북구,누문동,,,,,광주 북구 누문동
500722,광주,북구,누문동,,,,교보빌딩,광주 북구 누문동 교보빌딩
500470,광주,북구,대촌동,,,,,광주 북구 대촌동
500706,광주,북구,대촌동,,,,광주테크노파크,광주 북구 대촌동 광주테크노파크
500733,광주,북구,대촌동,,,,앰코테크놀로지코리아(주),광주 북구 대촌동 앰코테크놀로지코리아(주)
500420,광주,북구,덕의동,,,,,광주 북구 덕의동
500180,광주,북구,동림동,,,,,광주 북구 동림동
500908,광주,북구,동림동,,,,죽림마을주공아파트 (101~107동),광주 북구 동림동 죽림마을주공아파트 (101~107동)
500746,광주,북구,동림동,,,,삼호가든아파트,광주 북구 동림동 삼호가든아파트
500746,광주,북구,동림동,,,,유일가든아파트,광주 북구 동림동 유일가든아파트
500747,광주,북구,동림동,,,,우미2차아파트 (101~105동),광주 북구 동림동 우미2차아파트 (101~105동)
500803,광주,북구,동림동,,,170~299,,광주 북구 동림동 170~299
500802,광주,북구,동림동,,,1164,,광주 북구 동림동 1164
500802,광주,북구,동림동,,,1~169,,광주 북구 동림동 1~169
500763,광주,북구,동림동,,,,푸른마을주공1단지아파트 (101~106동),광주 북구 동림동 푸른마을주공1단지아파트 (101~106동)
500763,광주,북구,동림동,,,,푸른마을주공2단지아파트 (201~205동),광주 북구 동림동 푸른마을주공2단지아파트 (201~205동)
500803,광주,북구,동림동,,,501~700,,광주 북구 동림동 501~700
500792,광주,북구,동림동,,,,삼익아파트 (101~115동),광주 북구 동림동 삼익아파트 (101~115동)
500764,광주,북구,동림동,,,,푸른마을주공4단지아파트 (401~415동),광주 북구 동림동 푸른마을주공4단지아파트 (401~415동)
500763,광주,북구,동림동,,,,푸른마을주공3단지아파트 (301~315동),광주 북구 동림동 푸른마을주공3단지아파트 (301~315동)
500804,광주,북구,동림동,,,701~1120,,광주 북구 동림동 701~1120
500805,광주,북구,동림동,,,1121~1163,,광주 북구 동림동 1121~1163
500805,광주,북구,동림동,,,2121~2260,,광주 북구 동림동 2121~2260
500804,광주,북구,동림동,,,300~500,,광주 북구 동림동 300~500
500804,광주,북구,동림동,,,1165~2120,,광주 북구 동림동 1165~2120
500809,광주,북구,두암1동,,,848,,광주 북구 두암1동 848
500811,광주,북구,두암1동,,,909~911,,광주 북구 두암1동 909~911
500813,광주,북구,두암1동,,,651~799,,광주 북구 두암1동 651~799
500811,광주,북구,두암1동,,,906~907,,광주 북구 두암1동 906~907
500809,광주,북구,두암1동,,,869~890,,광주 북구 두암1동 869~890
500811,광주,북구,두암1동,,,313~330,,광주 북구 두암1동 313~330
500811,광주,북구,두암1동,,,891~903,,광주 북구 두암1동 891~903
500811,광주,북구,두암1동,,,800~820,,광주 북구 두암1동 800~820
500809,광주,북구,두암1동,,,853~866,,광주 북구 두암1동 853~866
500101,광주,북구,두암1동,,,,,광주 북구 두암1동
500714,광주,북구,두암1동,,,,동강대학,광주 북구 두암1동 동강대학
500759,광주,북구,두암1동,,,,현대아파트 (201~203동),광주 북구 두암1동 현대아파트 (201~203동)
500707,광주,북구,두암2동,,,,KT동광주지점,광주 북구 두암2동 KT동광주지점
500102,광주,북구,두암2동,,,,,광주 북구 두암2동
500882,광주,북구,두암2동,,,411~450,,광주 북구 두암2동 411~450
500884,광주,북구,두암2동,,,841~847,,광주 북구 두암2동 841~847
500884,광주,북구,두암2동,,,849~851,,광주 북구 두암2동 849~851
500806,광주,북구,두암2동,,,1~52,,광주 북구 두암2동 1~52
500812,광주,북구,두암2동,,,560~590,,광주 북구 두암2동 560~590
500808,광주,북구,두암2동,,,600~650,,광주 북구 두암2동 600~650
500808,광주,북구,두암2동,,,59~62,,광주 북구 두암2동 59~62
500806,광주,북구,두암2동,,,821~840,,광주 북구 두암2동 821~840
500807,광주,북구,두암2동,,,53~58,,광주 북구 두암2동 53~58
500808,광주,북구,두암2동,,,451~559,,광주 북구 두암2동 451~559
500807,광주,북구,두암2동,,,63~199,,광주 북구 두암2동 63~199
500806,광주,북구,두암2동,,,591~599,,광주 북구 두암2동 591~599
500767,광주,북구,두암2동,,,,현대아파트 (101~109동),광주 북구 두암2동 현대아파트 (101~109동)
500766,광주,북구,두암2동,,,,무등파크2차아파트,광주 북구 두암2동 무등파크2차아파트
500766,광주,북구,두암2동,,,,무등파크1차아파트,광주 북구 두암2동 무등파크1차아파트
500810,광주,북구,두암3동,,,200~312,,광주 북구 두암3동 200~312
500810,광주,북구,두암3동,,,908,,광주 북구 두암3동 908
500810,광주,북구,두암3동,,,947~960,,광주 북구 두암3동 947~960
500796,광주,북구,두암3동,,,,주공아파트 (201~209동),광주 북구 두암3동 주공아파트 (201~209동)
500798,광주,북구,두암3동,,,,주공아파트 (401~407동),광주 북구 두암3동 주공아파트 (401~407동)
500797,광주,북구,두암3동,,,,주공아파트 (301~308동),광주 북구 두암3동 주공아파트 (301~308동)
500768,광주,북구,두암3동,,,,부영아파트,광주 북구 두암3동 부영아파트
500814,광주,북구,두암3동,,,961~990,,광주 북구 두암3동 961~990
500761,광주,북구,두암3동,,,,율곡타운아파트 (101~112동),광주 북구 두암3동 율곡타운아파트 (101~112동)
500810,광주,북구,두암3동,,,904~905,,광주 북구 두암3동 904~905
500810,광주,북구,두암3동,,,331~360,,광주 북구 두암3동 331~360
500103,광주,북구,두암3동,,,,,광주 북구 두암3동
500883,광주,북구,두암3동,,,361~410,,광주 북구 두암3동 361~410
500883,광주,북구,두암3동,,,867~868,,광주 북구 두암3동 867~868
500883,광주,북구,두암3동,,,912~946,,광주 북구 두암3동 912~946
500883,광주,북구,두암3동,,,852,,광주 북구 두암3동 852
500100,광주,북구,두암동,,,,,광주 북구 두암동
500500,광주,북구,망월동,,,,,광주 북구 망월동
500150,광주,북구,매곡동,,,,,광주 북구 매곡동
500891,광주,북구,매곡동,,,,대주피오레 (101~106동),광주 북구 매곡동 대주피오레 (101~106동)
500751,광주,북구,매곡동,,,,서광인텔파크아파트,광주 북구 매곡동 서광인텔파크아파트
500815,광주,북구,매곡동,,,1~42,,광주 북구 매곡동 1~42
500816,광주,북구,매곡동,,,246~433,,광주 북구 매곡동 246~433
500816,광주,북구,매곡동,,,43~118,,광주 북구 매곡동 43~118
500815,광주,북구,매곡동,,,119~245,,광주 북구 매곡동 119~245
500817,광주,북구,문흥1동,,,1~299,,광주 북구 문흥1동 1~299
500818,광주,북구,문흥1동,,,300~699,,광주 북구 문흥1동 300~699
500769,광주,북구,문흥1동,,,,중흥아파트 (101~103동),광주 북구 문흥1동 중흥아파트 (101~103동)
500818,광주,북구,문흥1동,,,947~972,,광주 북구 문흥1동 947~972
500786,광주,북구,문흥1동,,,,금호아파트,광주 북구 문흥1동 금호아파트
500785,광주,북구,문흥1동,,,,라인1차아파트,광주 북구 문흥1동 라인1차아파트
500739,광주,북구,문흥1동,,,,현대아파트 (101~106동),광주 북구 문흥1동 현대아파트 (101~106동)
500111,광주,북구,문흥1동,,,,,광주 북구 문흥1동
500821,광주,북구,문흥1동,,,1015,,광주 북구 문흥1동 1015
500822,광주,북구,문흥1동,,,995~999,,광주 북구 문흥1동 995~999
500821,광주,북구,문흥1동,,,973~994,,광주 북구 문흥1동 973~994
500821,광주,북구,문흥1동,,,800~918,,광주 북구 문흥1동 800~918
500704,광주,북구,문흥1동,,,,광주교도소,광주 북구 문흥1동 광주교도소
500760,광주,북구,문흥2동,,,,중흥아파트 (301~303동),광주 북구 문흥2동 중흥아파트 (301~303동)
500112,광주,북구,문흥2동,,,,,광주 북구 문흥2동
500885,광주,북구,문흥2동,,,919~937,,광주 북구 문흥2동 919~937
500824,광주,북구,문흥2동,,,1011~1014,,광주 북구 문흥2동 1011~1014
500820,광주,북구,문흥2동,,,750~799,,광주 북구 문흥2동 750~799
500823,광주,북구,문흥2동,,,1000~1010,,광주 북구 문흥2동 1000~1010
500748,광주,북구,문흥2동,,,,우성아파트 (101~107동),광주 북구 문흥2동 우성아파트 (101~107동)
500819,광주,북구,문흥2동,,,700~749,,광주 북구 문흥2동 700~749
500819,광주,북구,문흥2동,,,938~946,,광주 북구 문흥2동 938~946
500782,광주,북구,문흥2동,,,,우산주공2차아파트 (101~108동),광주 북구 문흥2동 우산주공2차아파트 (101~108동)
500788,광주,북구,문흥2동,,,,상록아파트,광주 북구 문흥2동 상록아파트
500787,광주,북구,문흥2동,,,,중흥아파트 (201~205동),광주 북구 문흥2동 중흥아파트 (201~205동)
500781,광주,북구,문흥2동,,,,우산주공1차아파트 (201~213동),광주 북구 문흥2동 우산주공1차아파트 (201~213동)
500753,광주,북구,문흥동,,,,대주1차아파트,광주 북구 문흥동 대주1차아파트
500110,광주,북구,문흥동,,,,,광주 북구 문흥동
500753,광주,북구,문흥동,,,,대주2차아파트,광주 북구 문흥동 대주2차아파트
500210,광주,북구,본촌동,,,,,광주 북구 본촌동
500710,광주,북구,본촌동,,,,광신대학교,광주 북구 본촌동 광신대학교
500910,광주,북구,본촌동,,,,현진에버빌아파트 (101~109동),광주 북구 본촌동 현진에버빌아파트 (101~109동)
500909,광주,북구,본촌동,,,,부영사랑으로아파트 (101~108동),광주 북구 본촌동 부영사랑으로아파트 (101~108동)
500735,광주,북구,북동,,,,광주고용센터,광주 북구 북동 광주고용센터
500050,광주,북구,북동,,,,,광주 북구 북동
500736,광주,북구,북동,,,,신한은행빌딩,광주 북구 북동 신한은행빌딩
500825,광주,북구,삼각동,,,1~755,,광주 북구 삼각동 1~755
500826,광주,북구,삼각동,,,756~830,,광주 북구 삼각동 756~830
500140,광주,북구,삼각동,,,,,광주 북구 삼각동
500790,광주,북구,삼각동,,,,삼각그린아파트,광주 북구 삼각동 삼각그린아파트
500240,광주,북구,생용동,,,,,광주 북구 생용동
500270,광주,북구,수곡동,,,,,광주 북구 수곡동
500717,광주,북구,신안동,,,,KT북광주지사,광주 북구 신안동 KT북광주지사
500721,광주,북구,신안동,,,,현대백화점광주점,광주 북구 신안동 현대백화점광주점
500060,광주,북구,신안동,,,,,광주 북구 신안동
500828,광주,북구,신안동,,,123~132,,광주 북구 신안동 123~132
500829,광주,북구,신안동,,,142~200,,광주 북구 신안동 142~200
500830,광주,북구,신안동,,,201~472,,광주 북구 신안동 201~472
500831,광주,북구,신안동,,,473~484,,광주 북구 신안동 473~484
500829,광주,북구,신안동,,,503~810,,광주 북구 신안동 503~810
500828,광주,북구,신안동,,,485~502,,광주 북구 신안동 485~502
500827,광주,북구,신안동,,,133~141,,광주 북구 신안동 133~141
500827,광주,북구,신안동,,,1~122,,광주 북구 신안동 1~122
